asset_id,timestamp,cycle,structural_drift_score,composite_instability,trend,phase,risk_level,estimated_rul,operator_message,structural_analysis_available
unit_001,2025-01-01T03:19:00+00:00,199,1.2462,1756.9116,unstable,unstable,HIGH,144,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:20:00+00:00,200,1.2621,1938.7466,unstable,unstable,HIGH,143,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:21:00+00:00,201,1.5839,2068.7264,unstable,unstable,HIGH,142,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:22:00+00:00,202,1.1895,2004.4394,unstable,unstable,HIGH,141,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:23:00+00:00,203,1.1744,2001.248,unstable,unstable,HIGH,140,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:24:00+00:00,204,1.4218,1488.919,unstable,unstable,HIGH,139,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:25:00+00:00,205,1.5479,1556.7847,unstable,unstable,HIGH,138,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:26:00+00:00,206,1.8598,1215.0111,unstable,unstable,HIGH,137,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:27:00+00:00,207,1.8657,1214.9884,unstable,unstable,HIGH,136,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:28:00+00:00,208,1.8932,1209.4222,unstable,unstable,HIGH,135,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:29:00+00:00,209,1.8981,1216.3773,unstable,unstable,HIGH,134,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:30:00+00:00,210,1.539,1553.9168,unstable,unstable,HIGH,133,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:31:00+00:00,211,1.4527,1701.4142,unstable,unstable,HIGH,132,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:32:00+00:00,212,1.5904,1679.6188,unstable,unstable,HIGH,131,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:33:00+00:00,213,1.3666,1529.0841,unstable,unstable,HIGH,130,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:34:00+00:00,214,1.5089,1778.0521,unstable,unstable,HIGH,129,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:35:00+00:00,215,1.4903,1778.8539,unstable,unstable,HIGH,128,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:36:00+00:00,216,1.4901,1778.3315,unstable,unstable,HIGH,127,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:37:00+00:00,217,1.4844,1777.0359,unstable,unstable,HIGH,126,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:38:00+00:00,218,1.8398,2018.763,unstable,unstable,HIGH,125,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:39:00+00:00,219,1.5978,1927.6134,unstable,unstable,HIGH,124,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:40:00+00:00,220,1.1966,1997.4814,unstable,unstable,HIGH,123,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:41:00+00:00,221,1.1928,1997.0563,unstable,unstable,HIGH,122,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:42:00+00:00,222,1.6774,1619.9356,unstable,unstable,HIGH,121,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:43:00+00:00,223,1.6704,1588.7876,unstable,unstable,HIGH,120,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:44:00+00:00,224,1.6589,1582.0569,unstable,unstable,HIGH,119,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:45:00+00:00,225,1.1549,1470.0174,unstable,unstable,HIGH,118,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:46:00+00:00,226,7.1355,771.0894,unstable,unstable,HIGH,117,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:47:00+00:00,227,7.1368,771.544,unstable,unstable,HIGH,116,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:48:00+00:00,228,15.7508,532.8684,unstable,unstable,HIGH,115,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:49:00+00:00,229,3.9767,857.9386,unstable,unstable,HIGH,114,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:50:00+00:00,230,3.5796,853.9734,unstable,unstable,HIGH,113,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:51:00+00:00,231,4.0042,858.1851,unstable,unstable,HIGH,112,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:52:00+00:00,232,3.4868,600.1494,unstable,unstable,HIGH,111,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:53:00+00:00,233,10.231,425.3471,unstable,unstable,HIGH,110,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:54:00+00:00,234,10.5281,439.1984,unstable,unstable,HIGH,109,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:55:00+00:00,235,10.53,441.7085,unstable,unstable,HIGH,108,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:56:00+00:00,236,10.3491,890.0515,unstable,unstable,HIGH,107,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T03:57:00+00:00,237,1.9515,1235.8874,unstable,unstable,HIGH,106,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T03:58:00+00:00,238,1.3701,1314.3308,unstable,unstable,HIGH,105,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T03:59:00+00:00,239,1.3869,1655.4691,unstable,unstable,HIGH,104,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:00:00+00:00,240,1.4104,1618.7006,unstable,unstable,HIGH,103,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:01:00+00:00,241,1.637,1625.9091,unstable,unstable,HIGH,102,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:02:00+00:00,242,1.2484,1584.0886,unstable,unstable,HIGH,101,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:03:00+00:00,243,1.8159,1725.8046,unstable,unstable,HIGH,100,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:04:00+00:00,244,1.2243,1585.392,unstable,unstable,HIGH,99,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:05:00+00:00,245,9.3692,946.1908,unstable,unstable,HIGH,98,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:06:00+00:00,246,1.2515,1580.965,unstable,unstable,HIGH,97,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:07:00+00:00,247,1.1965,1213.5573,unstable,unstable,HIGH,96,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:08:00+00:00,248,0.4904,1590.1627,unstable,unstable,HIGH,95,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:09:00+00:00,249,0.4842,1590.2352,unstable,unstable,HIGH,94,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:10:00+00:00,250,1.1948,1478.2868,unstable,unstable,HIGH,93,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:11:00+00:00,251,1.1384,1478.5368,unstable,unstable,HIGH,92,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:12:00+00:00,252,1.1422,1479.9701,unstable,unstable,HIGH,91,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:13:00+00:00,253,1.1363,1483.3699,unstable,unstable,HIGH,90,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:14:00+00:00,254,1.1719,1275.7968,unstable,unstable,HIGH,89,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:15:00+00:00,255,1.1796,1276.3391,unstable,unstable,HIGH,88,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:16:00+00:00,256,10.1785,801.1294,unstable,unstable,HIGH,87,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:17:00+00:00,257,1.1801,1244.5549,unstable,unstable,HIGH,86,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:18:00+00:00,258,0.8545,1634.1779,unstable,unstable,HIGH,85,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:19:00+00:00,259,1.9977,1045.6492,unstable,unstable,HIGH,84,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:20:00+00:00,260,1.6852,1033.7705,unstable,unstable,HIGH,83,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:21:00+00:00,261,3.6231,862.5441,unstable,unstable,HIGH,82,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:22:00+00:00,262,6.7244,780.2334,unstable,unstable,HIGH,81,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:23:00+00:00,263,5.2703,973.5752,unstable,unstable,HIGH,80,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:24:00+00:00,264,5.2852,974.4931,unstable,unstable,HIGH,79,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:25:00+00:00,265,5.2737,972.8828,unstable,unstable,HIGH,78,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:26:00+00:00,266,5.2648,963.9703,unstable,unstable,HIGH,77,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:27:00+00:00,267,4.698,1112.015,unstable,unstable,HIGH,76,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:28:00+00:00,268,0.9375,1634.361,unstable,unstable,HIGH,75,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:29:00+00:00,269,2.5408,1624.6022,unstable,unstable,HIGH,74,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:30:00+00:00,270,2.5428,1625.2152,unstable,unstable,HIGH,73,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:31:00+00:00,271,2.8088,1950.6652,unstable,unstable,HIGH,72,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:32:00+00:00,272,4.5552,2360.944,unstable,unstable,HIGH,71,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:33:00+00:00,273,4.5528,2362.2083,unstable,unstable,HIGH,70,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:34:00+00:00,274,2.2185,1990.193,unstable,unstable,HIGH,69,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:35:00+00:00,275,2.3783,2022.1013,unstable,unstable,HIGH,68,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:36:00+00:00,276,0.761,1724.143,unstable,unstable,HIGH,67,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:37:00+00:00,277,1.5676,2089.4192,unstable,unstable,HIGH,66,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:38:00+00:00,278,2.0973,2129.4576,unstable,unstable,HIGH,65,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:39:00+00:00,279,1.9847,2020.5756,unstable,unstable,HIGH,64,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:40:00+00:00,280,1.9843,2023.711,unstable,unstable,HIGH,63,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:41:00+00:00,281,1.715,1773.4383,unstable,unstable,HIGH,62,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:42:00+00:00,282,1.9239,1743.1208,unstable,unstable,HIGH,61,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:43:00+00:00,283,2.1335,2055.2584,unstable,unstable,HIGH,60,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:44:00+00:00,284,2.4838,2016.8607,unstable,unstable,HIGH,59,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:45:00+00:00,285,1.4929,1616.6524,unstable,unstable,HIGH,58,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:46:00+00:00,286,1.1688,1458.9378,unstable,unstable,HIGH,57,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:47:00+00:00,287,1.6303,1130.0984,unstable,unstable,HIGH,56,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:48:00+00:00,288,10.822,1058.7163,unstable,unstable,HIGH,55,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:49:00+00:00,289,11.0547,1101.6964,unstable,unstable,HIGH,54,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:50:00+00:00,290,10.6694,1125.7469,unstable,unstable,HIGH,53,High instability detected. Immediate operator review advised.,True
unit_001,2025-01-01T04:51:00+00:00,291,1.7523,1214.6464,unstable,unstable,HIGH,52,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:52:00+00:00,292,1.8867,1658.1639,unstable,unstable,HIGH,51,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:53:00+00:00,293,1.8858,1685.5486,unstable,unstable,HIGH,50,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:54:00+00:00,294,1.5402,2110.4873,unstable,unstable,HIGH,49,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:55:00+00:00,295,1.5313,2108.2168,unstable,unstable,HIGH,48,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:56:00+00:00,296,1.5289,1584.2723,unstable,unstable,HIGH,47,Drift is elevated. Monitor closely for trend continuation.,True
unit_001,2025-01-01T04:57:00+00:00,297,1.4494,1825.6384,unstable,unstable,HIGH,46,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:58:00+00:00,298,1.0226,1759.3307,unstable,unstable,HIGH,45,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T04:59:00+00:00,299,1.4316,1519.774,unstable,unstable,HIGH,44,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T05:00:00+00:00,300,1.4383,1525.4319,unstable,unstable,HIGH,43,System appears stable based on current heuristic interpretation.,True
unit_001,2025-01-01T05:01:00+00:00,301,1.4565,1525.3619,unstable,unstable,HIGH,42,System appears stable based on current heuristic interpretation.,True
