"unit_id","n_cycles","warning_cycle","lead_time_cycles","false_positive","n_operating_conditions","primary_operating_condition","operating_conditions_present","mean_raw_drift","mean_ema_drift","max_raw_drift","max_ema_drift","quantum_peak","quantum_mean","quantum_variance","information_peak","information_mean","information_variance","free_energy_peak","free_energy_mean","free_energy_variance","topological_peak","topological_mean","topological_variance","algorithmic_peak","algorithmic_mean","algorithmic_variance","inferred_fault_mode","fault_mode_confidence","dominant_component","lead_time_by_condition","component_by_condition","degradation_trajectory","trajectory_variance"
200,225,104,99,False,2,1,"[np.int64(1), np.int64(2)]",0.3212148252482737,0.3173084637803456,0.7740138034896208,0.5423933334484394,0.47871686215381143,0.23922177365375488,0.013886514248837583,1.0,0.29333333333333333,0.20728888888888886,0.9521065941000336,0.2731439071023238,0.17974786811356347,0.9581764282462634,0.7658579709984411,0.08450343244612646,0.5229773462783172,0.0660748274858307,0.014700863567360925,"HPC_like",0.7762555461903332,"topological","{np.int64(1): 99.0, np.int64(2): 98.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009222550253079843
201,378,210,131,False,2,1,"[np.int64(1), np.int64(2)]",0.31888537736781664,0.3152336988980046,0.8119269691146754,0.5976642193587918,0.5434548246718721,0.2622473042275457,0.019099686763126306,1.0,0.30423280423280424,0.21167520506144846,0.9787788372115858,0.2845997163222614,0.18773589884946393,0.9751578075584737,0.6772292017265208,0.1518315912810992,0.611522633744856,0.05648661517921431,0.014412927389137,"HPC_like",0.7548570079413095,"quantum","{np.int64(1): 110.0, np.int64(2): 131.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009113908814541603
202,241,235,"",False,2,1,"[np.int64(1), np.int64(2)]",0.32258296450922563,0.31765884399891037,0.7509550168288911,0.5713421468632249,0.4879067739941204,0.23864507228041756,0.014621989895521962,1.0,0.2946058091286307,0.2078132263562955,0.9422697927029139,0.27086563619072984,0.17612598400798216,0.9453925148712263,0.7823552761853589,0.08570309307069,0.5089820359281437,0.05811571876992902,0.013483545307755394,"HPC_like",0.7839731635957145,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00864751266666473
203,324,292,0,False,2,1,"[np.int64(1), np.int64(2)]",0.2949020266231335,0.29859177865561704,0.75456612559767,0.5845882960595109,0.4775238736570453,0.23236267807950778,0.011935410496554222,1.0,0.27469135802469136,0.19923601585124215,0.9631069406514693,0.2488198102537871,0.1642873058948092,0.9361812682467721,0.6717032105472807,0.12704993210462032,0.5397024275646045,0.06000940060258777,0.012438368821975217,"HPC_like",0.7639813121137974,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007841999671812183
204,211,82,108,False,2,1,"[np.int64(1), np.int64(2)]",0.3078628618229345,0.3048590699642973,0.7592572912996559,0.5362946693441858,0.46588901105285263,0.23724176905812047,0.012239349787362833,1.0,0.2796208530805687,0.20143303160306372,0.9445247729894694,0.25775622697224476,0.17127228465731756,0.8846913253877428,0.7255176085333442,0.08354914649713452,0.49166666666666675,0.06406231160905576,0.013263756940132905,"HPC_like",0.7693705839209047,"topological","{np.int64(1): 108.0, np.int64(2): 107.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008665258559291244
205,242,80,138,False,2,1,"[np.int64(1), np.int64(2)]",0.356283321894707,0.3526046648747278,0.7470455639336809,0.5452258984867437,0.4491875197729581,0.23412960580402947,0.015729500251015313,1.0,0.3760330578512397,0.23463219725428588,0.9568450786988799,0.32401711629222124,0.1787546182665976,0.9415507493229305,0.8100691709032471,0.05520564247806712,0.49370629370629376,0.05722376796756961,0.012844328220561165,"HPC_like",0.8028005895585246,"topological","{np.int64(1): 130.0, np.int64(2): 138.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","variable",0.010138893005153532
206,263,242,"",False,2,1,"[np.int64(1), np.int64(2)]",0.31122233497837937,0.3144052682691446,0.7203556555781251,0.5706052616813118,0.4411140238032913,0.2334833560540813,0.0101669025343848,1.0,0.29277566539923955,0.20705807514927208,0.9413766725050083,0.2667195150138112,0.1720339996365222,0.9551981084662802,0.726853023917348,0.10112181785860876,0.5761638733705772,0.056115552219806956,0.015299734384512785,"HPC_like",0.7788017081163957,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008315055572574125
207,379,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.32169694455977754,0.319608151289688,0.7637356126842717,0.5965804801112919,0.40700174905567355,0.21924103151220778,0.007981617240825358,1.0,0.29023746701846964,0.20599967975717237,0.9182745707757939,0.2541999009203707,0.15844041430387698,0.9599593673237732,0.8428901639788616,0.041615457018925,0.641032608695652,0.06091763570594445,0.015428469306695971,"HPC_like",0.8017679308347497,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007892622841954265
208,290,247,14,False,2,1,"[np.int64(1), np.int64(2)]",0.3029533893802546,0.30562129461068616,0.7942743741720899,0.6439340786785335,0.49203093887200755,0.24446140771231523,0.015786881584717048,1.0,0.3,0.21,0.9452554571375525,0.2758723010943477,0.17881181993024586,0.9784678287405064,0.6199214351959552,0.15033448439081654,0.6125321888412018,0.06452291568297193,0.016321119779133766,"HPC_like",0.7485695536576444,"quantum","{np.int64(2): 14.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008795011473112782
209,161,42,103,False,2,1,"[np.int64(1), np.int64(2)]",0.31054953371803556,0.3052245641501613,0.7006726693922481,0.6163945674851363,0.3820312733694947,0.23011003216821577,0.00878100106071334,1.0,0.3416149068322981,0.2249141622622584,0.9249120960009289,0.3012007162347342,0.1752706843795852,0.9304201438626156,0.6033950320853589,0.09106265607814586,0.46121297602256695,0.05363399299745653,0.013675144937524425,"HPC_like",0.7690798699661978,"topological","{np.int64(1): 102.0, np.int64(2): 103.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007843085802065995
210,167,73,78,False,2,1,"[np.int64(1), np.int64(2)]",0.37832252209617045,0.3786341020415511,0.7934538730321228,0.6234559001108788,0.5337327381030311,0.27005568834184085,0.01743176587615509,1.0,0.46107784431137727,0.24848506579655064,0.9784804927157246,0.3864968152589941,0.1889974325032103,0.9776619103424856,0.651976976741227,0.17531569403638644,0.5233146067415729,0.06940444952791044,0.016326830847791938,"HPC_like",0.7662949109167163,"quantum","{np.int64(1): 69.0, np.int64(2): 78.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00942802351342723
211,146,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2929030501605697,0.2872797287177667,0.7055722986435319,0.5380619985978128,0.45454758910876747,0.2371738536802773,0.010617292078070426,1.0,0.3356164383561644,0.2229780446612873,0.9547664655286922,0.299923366289114,0.1788559962238499,0.872741159005998,0.4794597368312743,0.10866458856715482,0.4750769230769231,0.05943150684931508,0.016156608650667724,"HPC_like",0.7331921499098365,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009805438118543753
212,229,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3276403483061705,0.32983789534995095,0.753745003893512,0.5677806435079277,0.5412557702116721,0.24939226078116908,0.016571007757527963,1.0,0.2838427947598253,0.203276062622757,0.9845236040080702,0.26336106811030896,0.17584327778778197,0.9959043229928268,0.8196945159047327,0.06586077202789851,0.5628299894403378,0.06235580374091783,0.015264960033059136,"HPC_like",0.7797277708172642,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009271010909203575
213,197,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2909308933696374,0.28743866999375645,0.737973286716864,0.5427125609141017,0.39932271597848035,0.22773591819211175,0.010424903190399824,1.0,0.3401015228426396,0.22443247700275715,0.9043394467868661,0.30177717649769453,0.1767423426982372,0.9526941163197821,0.47529386438593285,0.13762687772089394,0.49567307692307694,0.059352222439151454,0.014148409913926132,"HPC_like",0.7395987029497259,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009449360321484579
214,128,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2910623012249909,0.2924098147838259,0.6809946517818544,0.5210739371193359,0.3856526601399952,0.22019222289519536,0.008087679200988697,1.0,0.3125,0.21484375,0.8755867370073467,0.2717241312494716,0.16244055071283459,0.9347625300063196,0.5808729236503068,0.1247130082608489,0.40618556701030917,0.0540386955899198,0.012676437998048424,"HPC_like",0.7651335936137583,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008591642335968598
215,361,108,217,False,2,1,"[np.int64(1), np.int64(2)]",0.31345786932091957,0.31180621495015254,0.7308966002022219,0.5540029910341164,0.4278784315223215,0.2340424518149469,0.011410394525967092,1.0,0.296398891966759,0.20854658880763657,0.9469491502272813,0.2687030860143817,0.17161732240860073,0.9608258601149501,0.7333644947221215,0.08051527718854608,0.5960591133004927,0.054001193735511356,0.013943656235774798,"HPC_like",0.7814219847795257,"topological","{np.int64(1): 198.0, np.int64(2): 217.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008698699489252233
216,244,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2999036398568972,0.3019324796259183,0.7496375186325926,0.5783045725796339,0.46258104729117444,0.22502450650778527,0.011690174763559857,1.0,0.29918032786885246,0.20967145928513842,0.9294183941377856,0.2650828985675116,0.16495693157071603,0.9313405262689242,0.6628329589786468,0.10094561738858396,0.411,0.0515968237704918,0.009031853643856237,"HPC_like",0.7766723725837966,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00771634101798784
217,200,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.30037975134697126,0.29349660066699207,0.7328168412126792,0.5705509353248578,0.4076246012386906,0.224979024494918,0.010291307553039086,1.0,0.29,0.2059,0.9299385537685421,0.2574223571495616,0.16258510354898412,0.9859702502682213,0.6925776870362057,0.12851103834217195,0.41813898704358066,0.050149195131527276,0.011211864778828615,"HPC_like",0.7812459827301728,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008205391233898374
218,236,152,61,False,2,1,"[np.int64(1), np.int64(2)]",0.2973309530251193,0.29352523159200755,0.7623670946683201,0.6007843581968266,0.5665500734533311,0.25557627872867483,0.017648833487120978,1.0,0.2838983050847458,0.20330005745475435,0.9910165254681752,0.2619629411182188,0.1741603778264502,0.9581445339025169,0.6035313925428186,0.14579495531820794,0.5683991683991684,0.0676119603026383,0.015585292445082381,"HPC_like",0.733038616689206,"quantum","{np.int64(1): 35.0, np.int64(2): 61.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009202163022711443
219,190,58,113,False,2,1,"[np.int64(1), np.int64(2)]",0.2982229534252757,0.2924513150982954,0.6644728624175261,0.4809481439483272,0.32846343615077206,0.21252446418061602,0.005278690932033278,1.0,0.29473684210526313,0.20786703601108028,0.9285530644839994,0.24272150652859614,0.1427154307911657,0.9280109097410091,0.7112375640225175,0.08124322432965833,0.45945945945945943,0.05551467735678257,0.01294748437477241,"HPC_like",0.7896104464284383,"topological","{np.int64(1): 111.0, np.int64(2): 113.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007110289470440622
220,202,152,30,False,2,1,"[np.int64(1), np.int64(2)]",0.3667327331812612,0.3689416163027568,0.7880177266459183,0.6200749428452017,0.5101972973857338,0.26008491607584017,0.02137686351040155,1.0,0.4306930693069307,0.24519654935790614,0.9758042630255497,0.3815307115019416,0.1967886031784084,0.9822085217950782,0.6566219639251336,0.15660088634076808,0.5343601895734595,0.06234554142618048,0.015148700611309941,"HPC_like",0.771284632849491,"topological","{np.int64(1): 15.0, np.int64(2): 30.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009714350732773101
221,274,155,92,False,2,1,"[np.int64(1), np.int64(2)]",0.31650987901088606,0.3140697911697597,0.7377346557652315,0.5484458688100384,0.48183881615078455,0.24336388203693374,0.014927439650882557,1.0,0.28832116788321166,0.2051920720336726,0.9522948586872584,0.26985583936287844,0.1798046602587056,0.9543253936709835,0.7419180268222975,0.08029367329325697,0.6104598737601442,0.06161550533082723,0.016785080211382686,"HPC_like",0.7715884189581887,"topological","{np.int64(1): 64.0, np.int64(2): 92.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008868177310528498
222,202,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2874941079244535,0.28708195674421033,0.7117154666525255,0.5990616450829113,0.40534107852205203,0.22619906619816274,0.009845053851387117,1.0,0.2722772277227723,0.19814233898637387,0.9466144363160532,0.24671718799278158,0.16312721383416715,0.9256549248520558,0.6423058492514133,0.135916934534028,0.5081967213114753,0.05875766148043372,0.014645260412315573,"HPC_like",0.7624449588306244,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.006896223483971839
223,247,62,161,False,2,1,"[np.int64(1), np.int64(2)]",0.3200658006586822,0.3181163929777596,0.7506808371692213,0.5500351169106288,0.41155797521401366,0.23112566174998966,0.0083323686438772,1.0,0.3117408906882591,0.21455850776115,0.9377734002704984,0.27872094277011933,0.17205504547938721,0.9834106906913442,0.7393312116199783,0.05983681397652107,0.5900596421471171,0.06149009164599828,0.01551932115543219,"HPC_like",0.7822293681127093,"topological","{np.int64(1): 160.0, np.int64(2): 161.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008081902966570265
224,268,116,126,False,2,1,"[np.int64(1), np.int64(2)]",0.3543471123520547,0.3512399512631529,0.7221245940134497,0.6304188768810572,0.4605759860740464,0.2537375048087418,0.015472385822070521,1.0,0.4253731343283582,0.24443083092002674,0.983896192310333,0.3689060424262337,0.18885142834418547,0.9801547380950254,0.609805186455256,0.12942611621918557,0.5514285714285715,0.06630590873807395,0.014468199512379319,"HPC_like",0.7638442437576913,"quantum","{np.int64(1): 125.0, np.int64(2): 126.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009270579852326922
225,418,114,263,False,2,1,"[np.int64(1), np.int64(2)]",0.38004897999550546,0.3767048956314549,0.7581138088164521,0.6476317961997522,0.46243412714837034,0.24687503098684363,0.016967091757882292,1.0,0.4569377990430622,0.24814564684874432,0.9764549908500794,0.3860851288455552,0.18374474113759282,0.9768645108948041,0.7247945566362949,0.12971295853343373,0.5642857142857143,0.058158116741315505,0.011894827346882256,"HPC_like",0.7948343924922565,"topological","{np.int64(1): 263.0, np.int64(2): 262.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009738649185879208
226,194,184,"",False,2,1,"[np.int64(1), np.int64(2)]",0.28022766706089186,0.2844355056449112,0.7077837477437618,0.5377930351405251,0.389051549353745,0.2320819577609306,0.009570489948027942,1.0,0.3556701030927835,0.22916888085875226,0.9150123009290132,0.3101982110627835,0.17460041077327085,0.8702978561745409,0.3564004054753091,0.09030099330193579,0.5335373317013463,0.06185850925563728,0.015807352968079294,"HPC_like",0.7078158448065248,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008050164464544825
227,287,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2848141820505182,0.2841779105190993,0.702700396319197,0.5107929569819287,0.3992472380069428,0.2282160804143939,0.009487946096429526,1.0,0.3310104529616725,0.2214425329917809,0.9153668077394288,0.2916361276631,0.17199264335719552,0.9318272315267582,0.4632995851912382,0.10254336153599006,0.5951972555746141,0.0577458137447619,0.015192516189888788,"HPC_like",0.735287120209518,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008461042666674334
228,279,226,26,False,2,1,"[np.int64(1), np.int64(2)]",0.28534932602578905,0.2832400730284475,0.7537314635429784,0.5563307215648059,0.42009074585418515,0.23385247882487503,0.00990785605758076,1.0,0.31899641577060933,0.21723770249611385,0.9285525165435855,0.28845967195018235,0.1777549567766272,0.9894491896321945,0.4784391553411067,0.14001220548408336,0.44376114081996426,0.0598667074447171,0.009856764565136854,"HPC_like",0.7308180308222302,"topological","{np.int64(1): 25.0, np.int64(2): 26.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00830559910950487
229,280,145,107,False,2,1,"[np.int64(1), np.int64(2)]",0.31802492709951485,0.3165764447995867,0.7748393676904087,0.5834461911743172,0.47300587907205716,0.2376388764103051,0.012269302082174376,1.0,0.30714285714285716,0.2128061224489796,0.9577522334778088,0.278399174883812,0.1754816254433606,0.9159879326968754,0.7233131324076876,0.06537878954412094,0.5541850220264317,0.05770745052793506,0.013868795143199162,"HPC_like",0.7772320026409167,"topological","{np.int64(1): 94.0, np.int64(2): 107.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008491199970002241
230,250,92,133,False,2,1,"[np.int64(1), np.int64(2)]",0.30799499762020577,0.3049922707395895,0.7322611635827846,0.5279741988331599,0.4074197446202548,0.22221377444912507,0.010727568351785987,1.0,0.28,0.20159999999999997,0.951153482923416,0.24742226908424436,0.15823448687622124,0.975367190422442,0.7727503017768586,0.07701530135729066,0.510829268292683,0.05933866202090595,0.01274271862193282,"HPC_like",0.7889890889079967,"topological","{np.int64(1): 131.0, np.int64(2): 133.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008502948654968182
231,194,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.26035837777974014,0.25566473482252705,0.6816282010094656,0.4840150461953758,0.38670326816230277,0.21731191451455525,0.0069958566451652614,1.0,0.28865979381443296,0.20533531724944204,0.8822288493609826,0.25272594078104377,0.157400402757992,0.9318699467990773,0.44400312977675915,0.14340666790618364,0.4725274725274727,0.058541973490427154,0.013115274287217019,"HPC_like",0.726475667204407,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007168770743057925
232,273,72,174,False,2,1,"[np.int64(1), np.int64(2)]",0.3144114168875985,0.31080983436201215,0.7617768398561435,0.5822551835266669,0.4392211927413474,0.2344365329383893,0.011995925690476979,1.0,0.315018315018315,0.2157817762213367,0.9299500034490468,0.28688980713132783,0.1790382191318998,0.98539881917289,0.6833402434902474,0.07122143000881158,0.5275519421860886,0.05446880301700279,0.013568549195872161,"HPC_like",0.7755663487511247,"topological","{np.int64(1): 173.0, np.int64(2): 174.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009026657264033549
233,289,197,64,False,2,1,"[np.int64(1), np.int64(2)]",0.275648056927805,0.27327952166986585,0.6688783545098995,0.5258450434333675,0.3664030172650399,0.21621854282568095,0.00617393781506798,1.0,0.30103806228373703,0.2104141473401899,0.884162330765907,0.259118585166985,0.15592894544477262,0.9346326974802409,0.5187267130450908,0.10106287248238613,0.5558519793459554,0.05890254519005811,0.01475589894861334,"HPC_like",0.7487216729830433,"topological","{np.int64(1): 53.0, np.int64(2): 64.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007813563463801153
234,207,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.28398846316304627,0.2875270491323806,0.7173834976986846,0.5407691199076605,0.4253061031440058,0.21728439975650427,0.010214520370197402,1.0,0.2753623188405797,0.19953791220331862,0.9085403814690136,0.24465470099958772,0.15760391153600606,0.9423672105650215,0.6385290261145439,0.14274438454784033,0.4927835051546393,0.05252269408850912,0.013235408841531016,"HPC_like",0.77206433243377,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008287849708304127
235,199,172,8,False,2,1,"[np.int64(1), np.int64(2)]",0.2671814936612841,0.26505009037852717,0.6894958798233564,0.5639688974493752,0.37285049036202045,0.21514258571006906,0.006468410931061945,1.0,0.2814070351758794,0.20221711572940076,0.9003908852912975,0.24676297329030022,0.15558735398020257,0.9348813821578413,0.5133238383548453,0.1512828824352864,0.5478158205430933,0.05935788743006653,0.016614662979023972,"HPC_like",0.7432730774356594,"quantum","{np.int64(2): 8.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007187631855971076
236,225,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2978587582761399,0.2958559174007317,0.7515586554892846,0.5779839631553749,0.4314536051616352,0.22508416385331736,0.010423292701549533,1.0,0.3022222222222222,0.21088395061728402,0.9030036923583997,0.2677113164377646,0.16550978338202937,0.9445033883609353,0.636992710773454,0.1201872094880278,0.507286166842661,0.056867836610180876,0.013236660743480977,"HPC_like",0.7691126473062788,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008752202613836343
237,212,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3324003342557133,0.337587403667528,0.744287981614828,0.6098160465942863,0.4417675519442415,0.23711741575884798,0.01368404448334745,1.0,0.330188679245283,0.22116411534353858,0.9209268641076326,0.29576586423873225,0.17757039935956972,0.9779802819821738,0.7635915522933728,0.11465736054826972,0.4285072951739618,0.050260340249858045,0.011129659728115991,"HPC_like",0.7919298453908037,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007614976422291993
238,187,144,25,False,2,1,"[np.int64(1), np.int64(2)]",0.29299966843989844,0.2879621310898872,0.7174306447304654,0.5711209016609085,0.4289516042375261,0.2244127744682389,0.011370341810049233,1.0,0.29411764705882354,0.20761245674740483,0.9358907079672195,0.26435276078353964,0.1681661089102269,0.9348562003750174,0.6231007813787803,0.12102288175121015,0.4827373612823674,0.058107549711959666,0.014012259367330724,"HPC_like",0.7645151300116415,"topological","{np.int64(2): 25.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007661278841059946
239,365,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3122602972788524,0.3095970764205228,0.747828056270964,0.6018693128689174,0.4150709301867064,0.22387655864758133,0.008283096026902132,1.0,0.3041095890410959,0.2116269468943517,0.9315776023597585,0.2678202173927108,0.16468311093353788,0.9254202834410586,0.7258473824083238,0.047655518545347914,0.6755087719298245,0.06628781584513377,0.01724462452540279,"HPC_like",0.7801987102286929,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007537070187159168
240,149,134,1,False,2,1,"[np.int64(1), np.int64(2)]",0.2950883985931963,0.3021769326876552,0.7118644328973113,0.5651230076459843,0.3906014874025304,0.22114612954256302,0.009223047909884265,1.0,0.31543624161073824,0.21593621908923022,0.8903838247842536,0.2723920319147866,0.16115218167848322,0.962003904287721,0.5925168523488268,0.10010269570595136,0.47094801223241584,0.06529565092461465,0.015316151141156567,"HPC_like",0.7601783241035279,"topological","{np.int64(2): 1.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007682773825263918
241,332,148,151,False,2,1,"[np.int64(1), np.int64(2)]",0.3446094699498305,0.3425495753493139,0.7491633453438127,0.587259044906453,0.44229064317905425,0.24389939547502926,0.013866541534824748,1.0,0.3825301204819277,0.23620082740600956,0.9534818388254069,0.32934729268534935,0.1801894055278247,0.9605476063702756,0.696750407238739,0.09154092190022341,0.5838291380625477,0.054251015639590526,0.014352074368641308,"HPC_like",0.7835460183820709,"topological","{np.int64(1): 151.0, np.int64(2): 150.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00970049440059826
242,222,161,39,False,2,1,"[np.int64(1), np.int64(2)]",0.3223858486117462,0.32083361489394274,0.7728642405398842,0.5594765576721499,0.4689615400826535,0.23745458432495756,0.013617224244824293,1.0,0.3153153153153153,0.2158915672429186,0.9303187120807628,0.28573521953451997,0.17741189143864067,0.9776402277425349,0.7301775912104278,0.08430348772667748,0.5000000000000001,0.05646961896961897,0.01401112592630816,"HPC_like",0.7805581240230641,"topological","{np.int64(1): 35.0, np.int64(2): 39.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00987346954324848
243,327,194,101,False,2,1,"[np.int64(1), np.int64(2)]",0.29923370342895406,0.2970777345842009,0.7745832124779255,0.5317242592834756,0.4417456654359258,0.22828452435593333,0.010744736669597015,1.0,0.29357798165137616,0.2073899503408804,0.9353716526722763,0.2624103954870101,0.16611105202519102,0.981700882923211,0.6549020076712461,0.10002389854083192,0.5872307692307693,0.06636470461241098,0.014211904643207643,"HPC_like",0.7629777945582976,"topological","{np.int64(1): 100.0, np.int64(2): 101.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008180403919759993
244,267,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.28085201068704924,0.2835834279510714,0.7249848862310182,0.5436105419636068,0.3873290735886229,0.22057781550054428,0.007398693465700727,1.0,0.30337078651685395,0.21133695240499933,0.8916814108195674,0.26269392035260014,0.15861417816942558,0.9620850847248598,0.5341730426909229,0.10550406066258622,0.5772937905468025,0.061712289335140315,0.01468709788449402,"HPC_like",0.7479178865241203,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007544382643666153
245,205,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.30886787297062757,0.3121257634150504,0.7466349491221629,0.5981870582540408,0.48455428529384503,0.23247124343946662,0.011352133342748278,1.0,0.2926829268292683,0.20701963117192146,0.9698586376721732,0.25721922597168717,0.16166586215276946,0.9683937182310574,0.725892825977688,0.06300187929045958,0.4881733021077284,0.05627999140479865,0.013298883088303652,"HPC_like",0.7791285289971382,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00704309538271437
246,161,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2751399257728735,0.2696654322663853,0.6876199935699552,0.5107083409835819,0.3600746958906038,0.21277369094369175,0.005606324617738376,1.0,0.3167701863354037,0.2164268353844373,0.8640248751170364,0.26683741745706463,0.15364445374877572,0.9334267249582673,0.4851283518645035,0.07323982993395295,0.44619799139167865,0.059785356348265664,0.012150388167736928,"HPC_like",0.7463287048532629,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.006736630512007276
247,211,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2715239979060396,0.27040194246894494,0.7060348143524864,0.4955610765119633,0.4002855747000402,0.22656569980560967,0.008514471356307817,1.0,0.32701421800947866,0.22007591922912784,0.9157304110531713,0.2902072651988138,0.17335657476968414,0.93526086306926,0.38319477358808646,0.09900388117446339,0.5041433370660694,0.06280064384011357,0.013580273779882971,"HPC_like",0.7105107204598102,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00827828091119543
248,184,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2980315312473177,0.2991549114221976,0.7224113696461231,0.586912280304094,0.3989049555276266,0.21239750834963977,0.009670123711074041,1.0,0.2826086956521739,0.20274102079395084,0.9125600618000276,0.24946535775404777,0.15820325093897347,0.9348570450906049,0.7198875197310572,0.08203100856393701,0.4375634517766498,0.05783905318914149,0.01188155748606438,"HPC_like",0.7876721913359348,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007701174527431893
249,255,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.354560038104651,0.3509498225875662,0.7551002937729703,0.6108346332109971,0.4030197924560504,0.2338294070718403,0.01131308749481303,1.0,0.4,0.24000000000000002,0.9898825006848309,0.3341604144823854,0.17169365161281197,0.9574543998367924,0.744867502844572,0.09345809875983971,0.49317535545023694,0.0584900765993601,0.013139117178290154,"HPC_like",0.7966030263188775,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008157692666851547
